hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
1,9,9,1.2,0.6,2.2,4,16,16,1,1,False,replace_only,493.2087199657252
1,9,9,1.2,0.6,2.3,3,16,16,1,1,False,replace_only,455.14310362235545
1,9,9,1.2,0.7,1.7,4,16,16,1,1,False,replace_only,493.70508345952305
1,9,9,1.2,0.7,1.8,4,16,16,1,1,False,replace_only,493.70508345952305
1,9,9,1.2,0.7,1.9,4,16,16,1,1,False,replace_only,493.70508345952305
1,9,9,1.2,0.7,2.0,4,16,16,1,1,False,replace_only,493.70508345952305
1,9,9,1.2,0.7,2.1,4,16,16,1,1,False,replace_only,493.70508345952305
1,9,9,1.2,0.7,2.2,3,16,16,1,1,False,replace_only,455.4698248732907
1,9,9,1.2,0.7,2.3,3,16,16,1,1,False,replace_only,455.4698248732907
1,9,9,1.2,0.8,1.7,4,16,16,1,1,False,replace_only,493.8563716969715
1,9,9,1.2,0.8,1.8,4,16,16,1,1,False,replace_only,493.95580367481654
1,9,9,1.2,0.8,1.9,4,16,16,1,1,False,replace_only,494.04480307443265
1,9,9,1.2,0.8,2.0,3,16,16,1,1,False,replace_only,455.7151738316699
1,9,9,1.2,0.8,2.1,3,16,16,1,1,False,replace_only,455.7151738316699
1,9,9,1.2,0.8,2.2,3,16,16,1,1,False,replace_only,455.7151738316699
1,9,9,1.2,0.8,2.3,3,16,16,1,1,False,replace_only,455.7151738316699
1,9,9,1.2,0.9,1.7,4,16,16,1,1,False,replace_only,493.9722050553539
1,9,9,1.2,0.9,1.8,4,16,16,1,1,False,replace_only,494.07168368788115
1,9,9,1.2,0.9,1.9,3,16,16,1,1,False,replace_only,455.78837928168105
1,9,9,1.2,0.9,2.0,3,16,16,1,1,False,replace_only,455.83384472200123
1,9,9,1.2,0.9,2.1,3,16,16,1,1,False,replace_only,455.87498793761745
1,9,9,1.2,0.9,2.2,3,16,16,1,1,False,replace_only,455.90618363585463
1,9,9,1.2,0.9,2.3,3,16,16,1,1,False,replace_only,455.90618363585463
1,9,9,1.2,1.0,1.7,3,16,16,1,1,False,replace_only,455.7550633601252
1,9,9,1.2,1.0,1.8,3,16,16,1,1,False,replace_only,455.81151681788
1,9,9,1.2,1.0,1.9,3,16,16,1,1,False,replace_only,455.86203966357004
1,9,9,1.2,1.0,2.0,3,16,16,1,1,False,replace_only,455.90751980256175
1,9,9,1.2,1.0,2.1,3,16,16,1,1,False,replace_only,455.9486763207676
1,9,9,1.2,1.0,2.2,3,16,16,1,1,False,replace_only,455.98609778656953
1,9,9,1.2,1.0,2.3,3,16,16,1,1,False,replace_only,456.0202705774102
1,9,9,1.2,1.1,1.7,3,16,16,1,1,False,replace_only,455.81532036297506
1,9,9,1.2,1.1,1.8,3,16,16,1,1,False,replace_only,455.8717887518152
1,9,9,1.2,1.1,1.9,3,16,16,1,1,False,replace_only,455.9223249616027
1,9,9,1.2,1.1,2.0,3,16,16,1,1,False,replace_only,455.967817132083
1,9,9,1.2,1.1,2.1,3,16,16,1,1,False,replace_only,456.00898453902556
1,9,9,1.2,1.1,2.2,3,16,16,1,1,False,replace_only,456.04641590623885
1,9,9,1.2,1.1,2.3,3,16,16,1,1,False,replace_only,456.0805977396287
1,9,9,1.3,0.5,1.7,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.5,1.8,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.5,1.9,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.5,2.0,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.5,2.1,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.5,2.2,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.5,2.3,4,16,16,1,1,False,replace_only,492.5197742135357
1,9,9,1.3,0.6,1.7,4,16,16,1,1,False,replace_only,493.2130207376972
1,9,9,1.3,0.6,1.8,4,16,16,1,1,False,replace_only,493.2130207376972
1,9,9,1.3,0.6,1.9,4,16,16,1,1,False,replace_only,493.2130207376972
