hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
0,10,10,1.0,1.5,0.5,3,16,16,1,1,False,replace_only,453.7801922826819
0,10,10,1.0,1.5,0.8,3,16,16,1,1,False,replace_only,455.06808034092523
0,10,10,1.0,1.5,1.0,3,16,16,1,1,False,replace_only,455.4990025768829
0,10,10,1.0,1.5,1.2,3,16,16,1,1,False,replace_only,455.7867377921648
0,10,10,1.0,1.5,1.5,2,16,16,1,1,False,replace_only,322.75975049783597
0,10,10,1.0,1.5,2.0,2,16,16,1,1,False,replace_only,322.8680658765344
0,10,10,1.0,2.0,0.5,3,16,16,1,1,False,replace_only,453.8897200128414
0,10,10,1.0,2.0,0.8,2,16,16,1,1,False,replace_only,322.4319722749136
0,10,10,1.0,2.0,1.0,2,16,16,1,1,False,replace_only,322.5941426268198
0,10,10,1.0,2.0,1.2,2,16,16,1,1,False,replace_only,322.7023468572386
0,10,10,1.0,2.0,1.5,2,16,16,1,1,False,replace_only,322.8106237028265
0,10,10,1.0,2.0,2.0,1,16,16,1,1,False,replace_only,195.25809673598064
0,10,10,1.2,0.5,0.5,5,16,16,1,1,False,replace_only,490.4008629855592
0,10,10,1.2,0.5,0.8,4,16,16,1,1,False,replace_only,491.71220451548066
0,10,10,1.2,0.5,1.0,4,16,16,1,1,False,replace_only,492.4672742079671
0,10,10,1.2,0.5,1.2,4,16,16,1,1,False,replace_only,492.97194366782657
0,10,10,1.2,0.5,1.5,4,16,16,1,1,False,replace_only,492.9982568768577
0,10,10,1.2,0.5,2.0,3,16,16,1,1,False,replace_only,454.9272222029873
0,10,10,1.2,0.8,0.5,4,16,16,1,1,False,replace_only,490.07586735046857
0,10,10,1.2,0.8,0.8,4,16,16,1,1,False,replace_only,492.3329220467332
0,10,10,1.2,0.8,1.0,4,16,16,1,1,False,replace_only,493.0899007989226
0,10,10,1.2,0.8,1.2,4,16,16,1,1,False,replace_only,493.5958478624357
0,10,10,1.2,0.8,1.5,3,16,16,1,1,False,replace_only,455.69566130068137
0,10,10,1.2,0.8,2.0,3,16,16,1,1,False,replace_only,455.9570063513253
0,10,10,1.2,1.0,0.5,4,16,16,1,1,False,replace_only,490.28122523686176
0,10,10,1.2,1.0,0.8,4,16,16,1,1,False,replace_only,492.54017629898493
0,10,10,1.2,1.0,1.0,4,16,16,1,1,False,replace_only,493.29779301358394
0,10,10,1.2,1.0,1.2,3,16,16,1,1,False,replace_only,455.5735337736338
0,10,10,1.2,1.0,1.5,3,16,16,1,1,False,replace_only,455.86136319644004
0,10,10,1.2,1.0,2.0,3,16,16,1,1,False,replace_only,456.14955658088
0,10,10,1.2,1.2,0.5,4,16,16,1,1,False,replace_only,490.41822613667284
0,10,10,1.2,1.2,0.8,3,16,16,1,1,False,replace_only,454.96559559731406
0,10,10,1.2,1.2,1.0,3,16,16,1,1,False,replace_only,455.39632365194325
0,10,10,1.2,1.2,1.2,3,16,16,1,1,False,replace_only,455.68392910621543
0,10,10,1.2,1.2,1.5,3,16,16,1,1,False,replace_only,455.9718980972179
0,10,10,1.2,1.2,2.0,2,16,16,1,1,False,replace_only,322.81991198623854
0,10,10,1.2,1.5,0.5,3,16,16,1,1,False,replace_only,453.78776532117683
0,10,10,1.2,1.5,0.8,3,16,16,1,1,False,replace_only,455.07569643121906
0,10,10,1.2,1.5,1.0,3,16,16,1,1,False,replace_only,455.506633099391
0,10,10,1.2,1.5,1.2,3,16,16,1,1,False,replace_only,455.79437795895353
0,10,10,1.2,1.5,1.5,2,16,16,1,1,False,replace_only,322.7624869448352
0,10,10,1.2,1.5,2.0,2,16,16,1,1,False,replace_only,322.87080416058865
0,10,10,1.2,2.0,0.5,3,16,16,1,1,False,replace_only,453.89729670790405
0,10,10,1.2,2.0,0.8,2,16,16,1,1,False,replace_only,322.43470316647074
0,10,10,1.2,2.0,1.0,2,16,16,1,1,False,replace_only,322.59687626626135
0,10,10,1.2,2.0,1.2,2,16,16,1,1,False,replace_only,322.70508233090817
0,10,10,1.2,2.0,1.5,2,16,16,1,1,False,replace_only,322.8133610125708
0,10,10,1.2,2.0,2.0,1,16,16,1,1,False,replace_only,195.25859748828418
0,10,10,1.5,0.5,0.5,5,16,16,1,1,False,replace_only,490.41560337129
0,10,10,1.5,0.5,0.8,4,16,16,1,1,False,replace_only,491.7233189202153
0,10,10,1.5,0.5,1.0,4,16,16,1,1,False,replace_only,492.4784227745954
0,10,10,1.5,0.5,1.2,4,16,16,1,1,False,replace_only,492.9831150966293
0,10,10,1.5,0.5,1.5,4,16,16,1,1,False,replace_only,493.00942949832495
0,10,10,1.5,0.5,2.0,3,16,16,1,1,False,replace_only,454.9348335787002
