point_id,phase,model,baseline_noc,scaled_layer,bw_multiplier,bs,minibatch,seq,orig_sm_count,baseline_sm_count,num_devices,tp,ep,dp,pp,sp,cp,onex_tp,onex_ep,onex_dp,onex_pp,kv_len_1,kv_len_2,kv_len_3,kv_len_4,tp_transform_moe,paper_logic_stps,paper_dram_stps,paper_dse_stps,paper_recon_rel_err
decode_0242,decode,DeepSeekV3,torus_mesh_switch_1,L2,4,64,64,1,3,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,2687.7172869207,5117.33559970968,2687.7172869207,0
decode_0243,decode,DeepSeekV3,torus_mesh_switch_1,L2,4,256,128,1,3,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,5505.92595480096,11536.3907660925,5505.92595480096,0
decode_0244,decode,DeepSeekV3,torus_mesh_switch_1,L2,4,1024,512,1,3,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,17106.2804598372,38091.5193951727,17106.2804598372,0
decode_0245,decode,DeepSeekV3,torus_mesh_switch_1,L2,4,4096,512,1,3,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,20475.9742004641,50140.9056332332,20475.9742004641,0
decode_0246,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,1,1,1,9,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,77.6002043894227,75.7573854429395,77.6002043894227,0
decode_0247,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,4,4,1,9,8,256,16,16,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,304.121173854332,299.582848678873,304.121173854332,0
decode_0248,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,16,16,1,9,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1177.54442462561,1226.39709286569,1177.54442462561,0
decode_0249,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,64,64,1,9,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,4494.42305331417,4689.98157444876,4494.42305331417,0
decode_0250,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,256,128,1,9,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,10872.8548035014,10896.2730061323,10872.8548035014,0
decode_0251,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,1024,512,1,9,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,24417.8451093956,24630.4554286051,24417.8451093956,0
decode_0252,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.25,4096,256,1,9,8,256,2,8,1,16,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,42488.3898183127,39732.3717672725,42488.3898183127,0
decode_0253,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,1,1,1,8,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,76.1410986993421,76.1410986993421,76.1410986993421,0
decode_0254,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,4,4,1,8,8,256,128,2,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,307.150700972413,307.150700972413,307.150700972413,0
decode_0255,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,16,16,1,8,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1285.87196791739,1285.87196791739,1285.87196791739,0
decode_0256,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,64,64,1,8,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,4947.2552516677,4947.2552516677,4947.2552516677,0
decode_0257,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,256,128,1,8,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,11290.6266015512,11290.6266015512,11290.6266015512,0
decode_0258,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,1024,512,1,8,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,34114.5135275495,34114.5135275495,34114.5135275495,0
decode_0259,decode,DeepSeekV3,torus_mesh_switch_1,L3,0.5,4096,512,1,8,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,45912.4513344685,45912.4513344685,45912.4513344685,0
decode_0260,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,1,1,1,8,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,76.3344167239303,76.3344167239303,76.3344167239303,0
decode_0261,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,4,4,1,8,8,256,128,2,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,311.079847445843,311.079847445843,311.079847445843,0
decode_0262,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,16,16,1,8,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1317.8264644482,1317.8264644482,1317.8264644482,0
decode_0263,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,64,64,1,8,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,5086.7771734752,5086.7771734752,5086.7771734752,0
decode_0264,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,256,128,1,8,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,11498.7076739601,11498.7076739601,11498.7076739601,0
decode_0265,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,1024,512,1,8,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,38061.037122151,38061.037122151,38061.037122151,0
decode_0266,decode,DeepSeekV3,torus_mesh_switch_1,L3,1,4096,512,1,8,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,50140.9056332332,50140.9056332332,50140.9056332332,0
decode_0267,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,1,1,1,7,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,73.0268176141006,76.3990744026209,73.0268176141006,0
decode_0268,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,4,4,1,7,8,256,16,16,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,291.792274941742,312.411998440708,291.792274941742,0
decode_0269,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,16,16,1,7,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1233.33668761196,1328.83385351242,1233.33668761196,0
decode_0270,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,64,64,1,7,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,4739.96168278608,5135.05016920164,4739.96168278608,0
decode_0271,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,256,128,1,7,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,11098.2834956975,11569.7833830146,11098.2834956975,0
decode_0272,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,1024,512,1,7,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,35309.2691944778,38590.4231917405,35309.2691944778,0
decode_0273,decode,DeepSeekV3,torus_mesh_switch_1,L3,1.5,4096,512,1,7,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,44726.6871416797,51729.2436124518,44726.6871416797,0
decode_0274,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,1,1,1,7,8,256,32,8,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,73.8168768504191,77.1147694624406,73.8168768504191,0
decode_0275,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,4,4,1,7,8,256,32,8,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,295.026058301184,313.08236184017,295.026058301184,0
decode_0276,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,16,16,1,7,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1235.42745012465,1334.4067963722,1235.42745012465,0
decode_0277,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,64,64,1,7,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,4746.89296072173,5159.53194389187,4746.89296072173,0
decode_0278,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,256,128,1,7,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,11131.287586368,11605.6518445186,11131.287586368,0
decode_0279,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,1024,512,1,7,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,35535.4778141907,38860.6841918065,35535.4778141907,0
decode_0280,decode,DeepSeekV3,torus_mesh_switch_1,L3,2,4096,512,1,7,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,44857.2658763648,52557.3538646026,44857.2658763648,0
decode_0281,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,1,1,1,6,8,256,128,2,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,72.378897300247,77.4182051853584,72.378897300247,0
decode_0282,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,4,4,1,6,8,256,32,8,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,286.888989163609,315.686985871536,286.888989163609,0
decode_0283,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,16,16,1,6,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1199.43046548495,1335.72762672986,1199.43046548495,0
decode_0284,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,64,64,1,6,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,4582.80891807393,5178.44628870336,4582.80891807393,0
decode_0285,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,256,128,1,6,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,9562.63741905104,11641.7434537813,9562.63741905104,0
decode_0286,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,1024,512,1,6,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,31237.8571374972,39134.7621471255,31237.8571374972,0
decode_0287,decode,DeepSeekV3,torus_mesh_switch_1,L3,3,4096,512,1,6,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,39327.644660148,52762.8738594842,39327.644660148,0
decode_0288,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,1,1,1,5,8,256,128,2,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,63.3583697187283,77.7135573841184,63.3583697187283,0
decode_0289,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,4,4,1,5,8,256,32,8,1,1,1,1,128,2,1,1,1024,1365,1707,2048,replace_only,252.500139556051,316.952122984931,252.500139556051,0
decode_0290,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,16,16,1,5,8,256,32,8,1,1,1,1,32,8,1,1,1024,1365,1707,2048,replace_only,1014.44352758534,1348.56360512612,1014.44352758534,0
decode_0291,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,64,64,1,5,8,256,16,16,1,1,1,1,16,16,1,1,1024,1365,1707,2048,replace_only,3783.20006432805,5178.44628870336,3783.20006432805,0
decode_0292,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,256,128,1,5,8,256,8,16,1,2,1,1,8,16,1,2,1024,1365,1707,2048,replace_only,8599.40674064668,11659.8735907562,8599.40674064668,0
decode_0293,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,1024,512,1,5,8,256,4,32,1,2,1,1,4,32,1,2,1024,1365,1707,2048,replace_only,27821.2156675477,39273.2578739004,27821.2156675477,0
decode_0294,decode,DeepSeekV3,torus_mesh_switch_1,L3,4,4096,512,1,5,8,256,1,32,1,8,1,1,1,32,1,8,1024,1365,1707,2048,replace_only,33717.3453807393,52866.2388102362,33717.3453807393,0
prefill_0001,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,11064.3998240464,11064.3998240464,11064.3998240464,0
prefill_0002,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,10875.1853027286,10875.1853027286,10875.1853027286,0
prefill_0003,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,53570.1126386934,53570.1126386934,53570.1126386934,0
prefill_0004,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,57389.7604076986,57389.7604076986,57389.7604076986,0
prefill_0005,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,125332.183671401,125332.183671401,125332.183671401,1.16106771637518e-16
prefill_0006,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,93027.7489232984,93027.7489232984,93027.7489232984,0
prefill_0007,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,155071.442363801,155071.442363801,155071.442363801,0
prefill_0008,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,64,16,8192,8,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,98849.0258581057,98849.0258581057,98849.0258581057,0
prefill_0009,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,171205.45751636,171205.45751636,171205.45751636,0
prefill_0010,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,107320.531703578,107320.531703578,105809.333750269,0.0142822745380507
prefill_0011,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.25,1024,256,1024,8,8,256,1,32,2,4,1,1,1,64,1,4,1,1,1,1,replace_only,176959.787974359,176959.787974359,176959.787974359,0
prefill_0012,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13019.6349881688,13019.6349881688,13019.6349881688,0
prefill_0013,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12758.4273393624,12758.4273393624,12758.4273393624,0
prefill_0014,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,62806.7877951275,62806.7877951275,62806.7877951275,0
prefill_0015,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,69427.6801435791,69427.6801435791,69427.6801435791,0
prefill_0016,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,140399.379294302,140399.379294302,140399.379294302,0
prefill_0017,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,99395.4378236572,99395.4378236572,99395.4378236572,0
prefill_0018,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,165850.821478481,165850.821478481,165850.821478481,0
prefill_0019,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,64,16,8192,8,8,256,2,16,1,4,2,1,8,8,2,2,1,1,1,1,replace_only,102299.855820111,102299.855820111,102299.855820111,0
prefill_0020,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,183796.968742214,183796.968742214,183796.968742214,0
prefill_0021,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,111668.228187652,111668.228187652,108267.420467917,0.0314111826534441
prefill_0022,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,0.5,1024,256,1024,8,8,256,1,16,4,4,1,1,1,64,1,4,1,1,1,1,replace_only,189973.161426539,189973.161426539,189973.161426539,0
prefill_0023,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14146.6558111788,14146.6558111788,14146.6558111788,0
prefill_0024,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13836.404924139,13836.404924139,13836.404924139,0
prefill_0025,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,68081.6891954185,68081.6891954185,68081.6891954185,0
prefill_0026,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,76690.1147077068,76690.1147077068,76690.1147077068,0
prefill_0027,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,147734.662011335,147734.662011335,147734.662011335,0
prefill_0028,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,102197.78236514,102197.78236514,102197.78236514,0
prefill_0029,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,169076.296488173,169076.296488173,169076.296488173,0
prefill_0030,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,64,32,8192,8,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,103566.297983399,103566.297983399,103566.297983399,0
prefill_0031,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,188585.476790295,188585.476790295,188585.476790295,0
prefill_0032,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,113180.04507109,113180.04507109,108284.173675161,0.0452131759403298
prefill_0033,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1,1024,256,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,191052.407644893,191052.407644893,191052.407644893,0
prefill_0034,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14373.890198189,14373.890198189,14373.890198189,0
prefill_0035,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14005.2423526637,14005.2423526637,14005.2423526637,0
prefill_0036,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,69262.7142583018,69262.7142583018,69262.7142583018,0
prefill_0037,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,78213.774052617,78213.774052617,78213.774052617,0
prefill_0038,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,148996.650456668,148996.650456668,148996.650456668,0
prefill_0039,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,102631.848891996,102631.848891996,102631.848891996,0
prefill_0040,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,169240.337336871,169240.337336871,169240.337336871,0
prefill_0041,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,64,32,8192,8,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,103967.297166059,103967.297166059,103967.297166059,0
prefill_0042,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,188683.220211771,188683.220211771,188683.220211771,1.54247051879169e-16
prefill_0043,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,113184.490263471,113184.490263471,108288.242603788,0.0452149517062353
prefill_0044,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,1.5,1024,256,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,191077.568355623,191077.568355623,191077.568355623,1.5231421828944e-16
prefill_0045,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,1,1,1024,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14464.2975302987,14464.2975302987,14464.2975302987,0
prefill_0046,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,1,1,8192,8,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,14091.2157192959,14091.2157192959,14091.2157192959,0
prefill_0047,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,4,2,1024,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,69832.9389298709,69832.9389298709,69832.9389298709,0
prefill_0048,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,4,2,8192,8,8,256,32,2,1,2,2,1,32,2,1,2,1,1,1,1,replace_only,78941.1557192919,78941.1557192919,78941.1557192919,0
prefill_0049,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,16,8,1024,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,149424.099395765,149424.099395765,149424.099395765,0
prefill_0050,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,16,8,8192,8,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,102822.646236871,102822.646236871,102822.646236871,0
prefill_0051,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,64,16,1024,8,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,169246.641859481,169246.641859481,169246.641859481,0
prefill_0052,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,64,32,8192,8,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,104161.795529643,104161.795529643,104161.795529643,1.39704919201643e-16
prefill_0053,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,256,64,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,188683.220211771,188683.220211771,188683.220211771,1.54247051879169e-16
prefill_0054,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,256,256,8192,8,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,113184.574255751,113184.574255751,108288.3194864,0.0452149852594799
prefill_0055,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,2,1024,256,1024,8,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,191077.568355623,191077.568355623,191077.568355623,1.5231421828944e-16
prefill_0056,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,1,1,1024,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13209.5850692712,14555.8493291713,13209.5850692712,1.37702236217645e-16
prefill_0057,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,1,1,8192,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12710.5047150844,14178.2511273009,12710.5047150844,0
prefill_0058,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,4,2,1024,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,63176.2373411314,70383.0276408447,63176.2373411314,0
prefill_0059,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,4,2,8192,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,68802.9240051402,79564.1332237672,68802.9240051402,0
prefill_0060,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,16,8,1024,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,127206.936956885,149820.480839734,127206.936956885,0
prefill_0061,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,16,8,8192,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,87546.8108802841,102998.309614742,87546.8108802841,0
prefill_0062,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,64,16,1024,7,8,256,2,16,1,4,2,1,2,16,1,4,1,1,1,1,replace_only,145039.070009496,169252.94685182,145039.070009496,0
prefill_0063,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,64,32,8192,7,8,256,8,8,2,2,1,1,8,8,2,2,1,1,1,1,replace_only,89313.4024946419,104340.762532819,89313.4024946419,0
prefill_0064,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,256,64,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,158493.38893305,188683.220211771,158493.38893305,0
prefill_0065,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,256,256,8192,7,8,256,2,32,4,1,1,1,2,32,4,1,1,1,1,1,replace_only,98316.2813245123,113184.658248156,96144.8479423405,0.0225850207124363
prefill_0066,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,3,1024,256,1024,7,8,256,1,64,1,4,1,1,1,64,1,4,1,1,1,1,replace_only,161100.349079076,191077.568355623,161100.349079076,0
prefill_0067,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,1,1,1024,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,13247.6288019048,14602.0612163648,13247.6288019048,0
prefill_0068,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,1,1,8192,7,8,256,64,4,1,1,1,1,64,4,1,1,1,1,1,1,replace_only,12745.792037603,14222.1732656583,12745.792037603,0
prefill_0069,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,4,2,1024,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,63203.0862791646,70497.6771554169,63203.0862791646,1.15120289886572e-16
prefill_0070,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,4,2,8192,7,8,256,32,2,1,2,1,2,32,2,1,2,1,1,1,1,replace_only,68812.6494766386,79575.2232801491,68812.6494766386,0
prefill_0071,prefill,DeepSeekV3,torus_mesh_mesh_3,L1,4,16,8,1024,7,8,256,8,8,1,2,2,1,8,8,1,2,1,1,1,1,replace_only,127215.994875855,149834.84075448,127215.994875855,1.14387465527173e-16
