candidate_id,baseline_noc,latency_multiplier,bw_multiplier,bs,minibatch,seq,tp,ep,ep1,ep2,sp,cp,dp,fsdp,pp,tp_transform_moe,kv_len_1,kv_len_2,kv_len_3,kv_len_4,paper_utps_avg,paper_stps_avg
32f8e64e81c0099b,torus_mesh_switch_1,0.5,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,21.5228499803345,22039.3983798626
41057bb549c6ffb8,torus_mesh_switch_1,0.5,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,38.3410194906355,39261.2039584107
e09d1a01e59cfa92,torus_mesh_switch_1,0.5,1,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,25.7824268054402,26401.2050487707
3f268888f77273fd,torus_mesh_switch_1,0.5,1,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,37.3295330495897,38225.4418427798
d40c991dfdb3ea67,torus_mesh_switch_1,0.5,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,27.08073388394,27730.6714971546
e27fcc50937a6396,torus_mesh_switch_1,0.5,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.4548840857511,35281.8013038091
ead6bd82dee979a9,torus_mesh_switch_1,0.5,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,27.9642721881089,28635.4147206235
daea38150e8fd825,torus_mesh_switch_1,0.5,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.6385846291501,35469.9106602497
704f89830e6acf53,torus_mesh_switch_1,0.5,2,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,23.6051817293653,24171.70609087
0e7f3bacc768fde7,torus_mesh_switch_1,0.5,2,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,27.1062566342832,27756.806793506
fc9de3ffecabdcef,torus_mesh_switch_1,1,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,16.1342869110792,16521.5097969451
63bdabefcc027130,torus_mesh_switch_1,1,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.7629543136269,35597.2652171539
56435707c78a2eb4,torus_mesh_switch_1,1,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,21.3984470349766,21912.009763816
6a7e370c959abafb,torus_mesh_switch_1,1,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,38.0601549631565,38973.5986822722
e30b8497833a0d56,torus_mesh_switch_1,1,1,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,25.6040874919706,26218.5855917779
1a11c337f043258d,torus_mesh_switch_1,1,1,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,37.1689815646006,38061.037122151
